city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Granada ,4540180026,7007703,37.183333,-3.6,1.0,1.0,0.0
Madrid ,4540360003,7010413,40.4,-3.683333,3.0,4.0,0.0
Marbella ,4540360027,1062213,36.516667,-4.883333,0.0,1.0,0.0
Oviedo ,4540420032,7008910,43.366667,-5.833333,1.0,0.0,1.0
Santander ,4540540096,7008639,43.4667,-4.15,1.0,0.0,1.0
Segovia ,4540540122,7008661,40.95,-4.116667,0.0,1.0,0.0
Seville ,4540540133,7008676,37.377222,-5.986944,3.0,1.0,1.0
Switzerland ,4542000000,7011731,47,8,0.0,1.0,0.0
Ascona ,4542000047,7007312,46.15,8.7833,0.0,1.0,0.0
Baden ,4542030004,7007314,47.4667,8.3167,1.0,0.0,1.0
Basel ,4542030012,7007269,47.55,7.6,1.0,2.0,0.0
Belp ,4542030024,1063936,46.9,7.5167,1.0,0.0,1.0
Bern ,4542030027,7007557,46.95,7.4333,1.0,2.0,0.0
Chur ,4542060025,7007276,46.8667,9.5333,1.0,0.0,1.0
Davos ,4542090003,7007342,46.8,9.8333,1.0,0.0,1.0
Fribourg ,4542150019,7007278,46.8333,7.1667,1.0,0.0,1.0
Geneva ,4542180010,7007279,46.2167,6.15,6.0,7.0,0.0
Lausanne ,4542330024,7007299,46.5333,6.65,1.0,1.0,0.0
Le Locle ,4542330032,1064180,47.0667,6.75,1.0,0.0,1.0
Leysin ,4542330048,1064196,46.35,7.0167,0.0,1.0,0.0
Luzern ,4542330066,7007280,47.05,8.2833,1.0,0.0,1.0
M_nnedorf ,4542360006,1064209,47.25,8.7167,0.0,1.0,0.0
Schaffhausen ,4542540046,7007462,47.7,8.6333,2.0,2.0,0.0
Zurich ,4542750015,7007302,47.3833,8.55,6.0,9.0,0.0
Ljubljana ,4543330015,7012986,46.0667,14.5,1.0,1.0,0.0
Nitra ,4544390001,7011715,48.3167,18.0667,1.0,0.0,1.0
G_vle ,4546180014,1062999,60.6833,17.1667,1.0,0.0,1.0
Kalmar ,4546300000,1000398,57.3333,16,1.0,0.0,1.0
Kopparberg ,4546300064,1063237,59.9167,14.9833,1.0,0.0,1.0
Mariestad ,4546360014,7009841,58.7333,13.8333,1.0,0.0,1.0
Norrk_ping ,4546390022,7009845,58.5833,16.1667,0.0,1.0,0.0
R_ttvik ,4546510017,1063479,60.9333,15.1667,0.0,1.0,0.0
Saltsj_baden ,4546540009,1063560,59.25,18.3333,0.0,1.0,0.0
Stockholm ,4546540138,7009861,59.3333,18.0833,12.0,9.0,1.0
Sundsvall ,4546540173,1063688,62.3667,17.3333,1.0,0.0,1.0
V_stervik ,4546630042,1063802,57.75,16.6667,0.0,1.0,0.0
Ukraine ,4600000000,7006660,49,32,1.0,0.0,1.0
_ernigov oblast ,4600060001,7012002,52.2167,32.75,1.0,0.0,1.0
Gradizhsk ,4600180025,1054146,49.2167,33.1167,1.0,0.0,1.0
Odessa ,4600420009,7011656,46.5,30.7667,1.0,0.0,1.0
Poltava ,4600450087,7011657,49.5833,34.5833,1.0,0.0,1.0
Staryy Sambor ,4600540151,1059796,49.4167,22.9833,1.0,0.0,1.0
Zhitomir ,4600750039,7012030,50.3,28.6667,1.0,0.0,1.0
Gavrontsy ,4600750077,7029487,49.716,34.593,1.0,0.0,1.0
Aberdeen ,4601000021,7009782,57.1667,-2.0667,2.0,0.0,1.0
Aberfoyle ,4601000027,1050352,56.1833,-4.3833,0.0,1.0,0.0
Altrincham ,4601000166,1028299,53.4,-2.35,1.0,0.0,1.0
Amesbury ,4601000185,7011224,51.1667,-1.7833,0.0,1.0,0.0
Ashridge Park ,4601000429,7011882,51.8,-.5667,0.0,1.0,0.0
Auchlunies ,4601000433,7029220,57.090482,-2.186516,1.0,0.0,1.0
Banchory ,4601030068,1050425,57.05,-2.5,0.0,1.0,0.0
Banstead ,4601030079,7011728,51.3167,-.2,1.0,0.0,1.0
Barrow ,4601030124,4001236,52.242149,0.58862,1.0,0.0,1.0
Bath ,4601030162,7011197,51.3833,-2.3667,1.0,1.0,0.0
Beaminster ,4601030190,7011291,50.8167,-2.75,0.0,1.0,0.0
Bearsden ,4601030193,1050435,55.9333,-4.3333,1.0,0.0,1.0
Berkshire ,4601030277,7008101,51.5167,-1.3333,0.0,2.0,0.0
Beverley ,4601030302,7010350,53.85,-.4333,0.0,1.0,0.0
Bexhill-on-Sea ,4601030306,7011493,50.8333,.4833,0.0,1.0,0.0
Birmingham ,4601030375,7010955,52.5,-1.8333,3.0,0.0,1.0
Blackheath ,4601030422,7011762,51.2,-.5167,0.0,1.0,0.0
Blandford Forum ,4601030441,7011286,50.85,-2.15,1.0,0.0,1.0
Blewbury ,4601030455,7026397,51.5667,-1.2333,0.0,1.0,0.0
Bodmin ,4601030485,7011337,50.4833,-4.7167,0.0,1.0,0.0
Bournemouth ,4601030557,7011274,50.7167,-1.9,3.0,1.0,1.0
Brighton ,4601030727,7011483,50.8333,-.1667,0.0,3.0,0.0
Brislington ,4601030746,4001885,51.4167,-2.55,1.0,0.0,1.0
Bristol ,4601030747,7011198,51.45,-2.5833,4.0,3.0,1.0
Brockham ,4601030777,1028652,51.2333,-.2833,0.0,1.0,0.0
Broughton ,4601030822,1050481,55.6167,-3.4167,1.0,0.0,1.0
Burnham ,4601030921,7026497,51.5333,-.6667,0.0,1.0,0.0
Burton on Trent ,4601030956,7011041,52.8,-1.6,1.0,0.0,1.0
Bermondsey ,4601030990,1004092,51.485,-.067,1.0,0.0,1.0
Buckingham Palace ,4601030993,1100393,51.5,-.1333,4.0,0.0,1.0
Bolton ,4601031000,1003566,53.5833,-2.4167,1.0,0.0,1.0
Balsall Heath ,4601031007,7029239,52.460892,-1.90244,1.0,0.0,1.0
Birmingham borough ,4601031011,7019028,52.5,-1.9167,2.0,0.0,1.0
Cambridge ,4601060052,7010874,52.2,.1167,0.0,2.0,0.0
Carlisle ,4601060090,7010281,54.9,-2.9167,0.0,1.0,0.0
Cheltenham ,4601060251,7011192,51.9,-2.0667,2.0,0.0,1.0
Chesham ,4601060261,1028814,51.7167,-.6333,1.0,0.0,1.0
Conwy ,4601060574,7008539,53.2833,-3.8333,0.0,1.0,0.0
Cookham ,4601060576,7011923,51.5667,-.7167,0.0,1.0,0.0
Copford ,4601060585,7026167,51.8667,.7833,0.0,1.0,0.0
Coventry ,4601060639,7011012,52.4167,-1.5,0.0,1.0,0.0
Crawford ,4601060681,1050554,55.4667,-3.6667,0.0,1.0,0.0
Crieff ,4601060706,1050559,56.3667,-3.8333,0.0,1.0,0.0
Crowborough ,4601060743,1028988,51.05,.15,0.0,1.0,0.0
Cumbernauld ,4601060789,1050576,55.95,-4,1.0,0.0,1.0
Carshalton ,4601060814,1004229,51.3667,-.1667,1.0,0.0,1.0
Chelsea ,4601060820,4012680,51.4833,-.15,1.0,0.0,1.0
Croydon ,4601060821,7026536,51.3833,-.0833,1.0,0.0,1.0
Cumbria ,4601060822,7008117,54.5167,-3.0167,0.0,1.0,0.0
Cheshire ,4601060826,7008114,53,-2.6833,1.0,0.0,1.0
Dartford ,4601090031,7011654,51.45,.2167,1.0,0.0,1.0
Denham ,4601090076,1029037,51.5667,-.5,0.0,1.0,0.0
Derby ,4601090089,7010684,52.9167,-1.5,2.0,0.0,1.0
Devizes ,4601090096,7011212,51.35,-1.9833,1.0,0.0,1.0
Dunfermline ,4601090253,7009554,56.0667,-3.4833,1.0,1.0,0.0
Down ,4601090313,7008698,54.4167,-5.6667,1.0,0.0,1.0
Devon ,4601090314,7012077,50.7333,-3.8167,1.0,1.0,0.0
Dulwich ,4601090318,7011784,51.45,-.0833,1.0,0.0,1.0
Dorset ,4601090320,7011961,50.7833,-2.3167,1.0,0.0,1.0
England ,4601120000,7002445,53,-2,5.0,2.0,1.0
Edinburgh ,4601120163,7009546,55.95,-3.2167,5.0,8.0,0.0
Enniskillen ,4601120247,1048356,54.35,-7.6333,0.0,1.0,0.0
Epsom ,4601120253,7011734,51.3333,-.2667,0.0,1.0,0.0
Eton ,4601120268,7011916,51.5,-.6,1.0,0.0,1.0
Exeter ,4601120288,7011953,50.7167,-3.5167,1.0,0.0,1.0
Essex ,4601120308,7008131,51.5833,.55,0.0,1.0,0.0
East Sussex ,4601120320,7008129,50.9167,.2167,0.0,1.0,0.0
Falmouth ,4601150015,7011359,50.1333,-5.0667,0.0,1.0,0.0
Ferndown ,4601150076,1029240,50.8,-1.9167,0.0,1.0,0.0
Folkestone ,4601150144,7011556,51.0833,1.1833,0.0,1.0,0.0
Ford ,4601150150,4003989,55.630638,-2.08555,0.0,1.0,0.0
Fowey ,4601150185,1029272,50.3333,-4.6333,0.0,1.0,0.0
Galashiels ,4601180005,7009533,55.6167,-2.8167,1.0,0.0,1.0
Gatehouse of Fleet ,4601180036,1050697,54.8833,-4.1833,1.0,1.0,0.0
Gateshead ,4601180038,7010026,54.9667,-1.6,0.0,1.0,0.0
Glasgow ,4601180085,7017283,55.8833,-4.25,8.0,4.0,1.0
Gravesend ,4601180189,7011614,51.45,.4,1.0,0.0,1.0
Gloucestershire ,4601180369,7008132,51.7833,-2.25,0.0,2.0,0.0
Great Britain ,4601180370,7008653,55.283096,-3.48906,1.0,1.0,0.0
Greater London ,4601180371,7008136,51.5,-.1667,3.0,0.0,1.0
Greenwich ,4601180372,7018915,51.4667,.0333,2.0,0.0,1.0
Greater Manchester ,4601180376,7026570,53.506546,-2.32009,1.0,0.0,1.0
Haslemere ,4601210157,7011745,51.0833,-.7,0.0,1.0,0.0
Hastings ,4601210165,7011443,50.85,.6,1.0,0.0,1.0
Haverfordwest ,4601210188,7008836,51.8167,-4.9667,1.0,0.0,1.0
Haworth ,4601210203,4004880,53.8333,-1.95,0.0,2.0,0.0
Helensburgh ,4601210249,7009097,56.0167,-4.7333,1.0,1.0,0.0
Hereford ,4601210300,7011091,52.0667,-2.7167,1.0,1.0,0.0
Higham ,4601210330,7027364,51.4167,.4667,0.0,1.0,0.0
Hindhead ,4601210385,1029569,51.1167,-.7333,0.0,1.0,0.0
Hitchin ,4601210402,7011886,51.95,-.2667,1.0,1.0,0.0
Holkham ,4601210422,7010763,52.9667,.8,1.0,0.0,1.0
Holt ,4601210448,1029593,52.9,1.0833,0.0,1.0,0.0
Honiton ,4601210465,7011311,50.8,-3.2167,0.0,1.0,0.0
Horsham ,4601210504,7011424,51.0667,-.35,1.0,0.0,1.0
Hoxton ,4601210546,7028245,51.533,-.067,1.0,0.0,1.0
Hunstanton ,4601210571,1029638,52.95,.5,1.0,0.0,1.0
Hurstbourne Tarrant ,4601210591,1029644,51.2667,-1.45,0.0,1.0,0.0
Hampton Court ,4601210606,1100405,51.4,-.3167,0.0,1.0,0.0
Hayling Island ,4601210607,7011396,50.804909,-0.979475,0.0,1.0,0.0
Hertfordshire ,4601210608,7008145,51.75,-.3333,1.0,1.0,0.0
Hampstead ,4601210611,7011827,51.55,-.1833,2.0,4.0,0.0
Holborn ,4601210618,1004682,51.5167,-.1167,0.0,1.0,0.0
Hampshire ,4601210620,7008139,51.0667,-1.25,0.0,1.0,0.0
Hereford and Worcester ,4601210629,7029494,52.15,-2.5,1.0,0.0,1.0
Inverness ,4601240070,7008997,57.45,-4.25,1.0,0.0,1.0
Islington ,4601240114,7011814,51.55,-.1,0.0,1.0,0.0
Isle of Wight ,4601240116,7011430,50.6333,-1.3333,0.0,1.0,0.0
Kingston-Upon-Hull ,4601300168,7010370,53.75,-.3333,1.0,0.0,1.0
Kirkcudbright ,4601300220,1050827,54.8333,-4.0333,0.0,1.0,0.0
Kent ,4601300281,7008153,51.2167,.65,0.0,4.0,0.0
Kingston upon Thames ,4601300282,7011969,51.4167,-.3,0.0,1.0,0.0
Kensington ,4601300283,4012698,51.5,-.1833,2.0,3.0,0.0
Leicester ,4601330131,7010948,52.6333,-1.1333,3.0,1.0,1.0
Limpsfield ,4601330195,1029834,51.2667,.0167,1.0,0.0,1.0
Liverpool ,4601330347,7010597,53.4167,-3,2.0,2.0,0.0
Llandudno ,4601330371,7008540,53.3167,-3.8167,1.0,0.0,1.0
Loddon ,4601330456,1029874,52.5333,1.4833,1.0,0.0,1.0
London ,4601330462,7011781,51.5,-.1667,80.0,111.0,0.0
Londonderry ,4601330464,7012110,55,-7.3167,1.0,0.0,1.0
Long Eaton ,4601330477,7025240,52.9,-1.25,1.0,0.0,1.0
Liverpool urban district ,4601330614,1003614,53.4167,-3,2.0,0.0,1.0
Lincolnshire ,4601330616,7008157,53.1667,-.3333,1.0,0.0,1.0
Lancashire ,4601330617,7008154,53.7,-2.6667,0.0,1.0,0.0
Lamorna ,4601330618,7029223,50.066132,-5.57017,0.0,1.0,0.0
Maidenhead ,4601360019,7011917,51.5333,-.7333,1.0,0.0,1.0
Manchester ,4601360039,7010477,53.5,-2.2167,2.0,0.0,1.0
Marlborough ,4601360093,1029982,51.4333,-1.7167,0.0,1.0,0.0
Melbourne ,4601360176,7010685,52.8167,-1.4167,1.0,0.0,1.0
Merthyr Tydfil ,4601360226,7008473,51.7667,-3.3833,1.0,0.0,1.0
Middlesbrough ,4601360259,7010051,54.5833,-1.2333,2.0,0.0,1.0
Middlesex ,4601360260,7012288,51.55615,-0.259685,1.0,0.0,1.0
Musbury ,4601360457,7025664,50.7333,-3.0167,0.0,1.0,0.0
Moray ,4601360473,5000451,57.5,-3.1667,1.0,0.0,1.0
Northern Ireland ,4601390000,7002448,54.6667,-6.75,0.0,1.0,0.0
Nazeing ,4601390023,7011862,51.7333,.05,1.0,0.0,1.0
Near Sawrey ,4601390024,4007722,54.352699,-2.97019,0.0,1.0,0.0
Newcastle upon Tyne ,4601390087,7012026,54.9833,-1.5833,1.0,1.0,0.0
Newry ,4601390136,1048398,54.1833,-6.3333,1.0,0.0,1.0
North Berwick ,4601390205,1050966,56.0667,-2.7167,1.0,0.0,1.0
Norwich ,4601390296,7012005,52.6333,1.3,4.0,3.0,1.0
Nottingham ,4601390298,7012006,52.9667,-1.1667,2.0,0.0,1.0
North Yorkshire ,4601390315,7008166,54.2167,-1.4167,1.0,0.0,1.0
Norfolk county ,4601390320,7008160,52.6667,1,1.0,0.0,1.0
Newlyn ,4601390321,7030112,50.1,-5.542,0.0,1.0,0.0
Oxford ,4601420127,7011931,51.7667,-1.25,3.0,1.0,1.0
Paignton ,4601450008,1030274,50.4333,-3.5667,0.0,1.0,0.0
Penzance ,4601450107,7011366,50.1167,-5.55,0.0,2.0,0.0
Peterhead ,4601450115,7009790,57.5,-1.7833,1.0,0.0,1.0
Petworth ,4601450123,7011411,50.9833,-.6,1.0,1.0,0.0
Plympton ,4601450176,1030334,50.3833,-4.05,1.0,0.0,1.0
Ramsgate ,4601510037,7011562,51.3333,1.4333,1.0,0.0,1.0
Reading ,4601510066,7011918,51.4667,-.9833,2.0,0.0,1.0
Redhill ,4601510079,1030419,51.2333,-.1833,0.0,1.0,0.0
Robertsbridge ,4601510167,1030445,50.9833,.4833,0.0,1.0,0.0
Romsey ,4601510197,7011394,50.9833,-1.5,0.0,1.0,0.0
Rotherfield Greys ,4601510213,4009454,51.533,-.965,0.0,1.0,0.0
Royal Tunbridge Wells ,4601510244,7011676,51.1333,.2667,0.0,1.0,0.0
Scotland ,4601540000,7002444,57,-4,2.0,0.0,1.0
Saffron Walden ,4601540005,7011869,52.0167,.25,1.0,0.0,1.0
Saint Andrews ,4601540009,7009562,56.3333,-2.7833,1.0,1.0,0.0
Saint Ives ,4601540032,7011362,50.2,-5.4833,0.0,3.0,0.0
Saint Leonards ,4601540038,7011471,50.85,.5667,0.0,2.0,0.0
Saint Neots ,4601540050,7010876,52.2333,-.2833,1.0,0.0,1.0
Salisbury ,4601540065,7011210,51.0833,-1.8,1.0,0.0,1.0
Sandringham ,4601540103,7010785,52.8333,.5167,1.0,0.0,1.0
Sandy ,4601540106,7030099,52.1333,-.3,1.0,0.0,1.0
Sheffield ,4601540263,7010692,53.3833,-1.5,1.0,0.0,1.0
Shorwell ,4601540340,7026983,50.6333,-1.35,0.0,1.0,0.0
Staines ,4601540608,7011737,51.4333,-.5,1.0,0.0,1.0
Steventon ,4601540705,7026936,51.2167,-1.2167,1.0,0.0,1.0
Strathaven ,4601540827,1051086,55.6667,-4.0667,1.0,0.0,1.0
Sundridge ,4601540887,1030798,51.2833,.1333,1.0,0.0,1.0
Sussex ,4601540893,7008133,50.944811,-0.044865,1.0,1.0,0.0
Swalecliffe ,4601540929,7027418,51.3667,1.0667,1.0,0.0,1.0
Surrey ,4601540987,7008175,51.2,-.05,3.0,1.0,1.0
Somerset ,4601540993,7012032,51.0833,-3,1.0,0.0,1.0
Suffolk ,4601540996,7008185,52.1667,1.0167,1.0,1.0,0.0
Streatham ,4601540997,1005668,51.4333,-.1167,1.0,1.0,0.0
South Yorkshire ,4601540998,7029505,53.55,-1.25,2.0,0.0,1.0
Tenterden ,4601570083,1030851,51.0833,.6833,0.0,1.0,0.0
Thornton, Bradford, West Yorkshire ,4601570146,1136756,53.784,-1.847,2.0,0.0,1.0
Tonbridge ,4601570258,7011616,51.2,.2667,1.0,0.0,1.0
Topsham ,4601570266,7011314,50.7,-3.45,0.0,1.0,0.0
Truro ,4601570320,7011328,50.2667,-5.05,1.0,0.0,1.0
Twickenham ,4601570377,7012095,51.45,-.35,1.0,2.0,0.0
Thorpe ,4601570380,7029228,54.035,-1.982,1.0,0.0,1.0
Tyne and Wear ,4601570382,7012033,-54.9167,-1.5833,2.0,0.0,1.0
Upper Norwood ,4601600071,7029209,51.415871,-0.09516,1.0,0.0,1.0
Virginia Water ,4601630005,1030962,51.4,-.5667,0.0,1.0,0.0
Walton ,4601660046,7025341,53.2167,-1.45,1.0,0.0,1.0
Watford ,4601660116,7011877,51.65,-.4,0.0,1.0,0.0
West Calder ,4601660196,1051143,55.85,-3.5833,1.0,0.0,1.0
Westerham ,4601660211,7011634,51.2667,.0833,0.0,1.0,0.0
Westgate-on-Sea ,4601660214,1031076,51.3833,1.35,1.0,0.0,1.0
Whitby ,4601660340,7010056,54.4833,-.6167,0.0,1.0,0.0
Wigan ,4601660402,7010384,53.55,-2.6333,1.0,0.0,1.0
Winchester ,4601660457,7011375,51.0667,-1.3167,0.0,1.0,0.0
Windsor ,4601660465,7011919,51.4833,-.6333,0.0,1.0,0.0
Woburn ,4601660528,7024777,51.9833,-.6333,2.0,1.0,1.0
Woking ,4601660530,1031182,51.3333,-.5667,1.0,0.0,1.0
Woodham Mortimer ,4601660560,1031201,51.7167,.6167,1.0,0.0,1.0
Wooler ,4601660581,1031211,55.55,-2.0167,1.0,1.0,0.0
Worcester ,4601660603,7015155,52.1833,-2.2167,1.0,0.0,1.0
Westminster ,4601660675,7018905,51.485,-.135,1.0,0.0,1.0
West Sussex ,4601660680,7008134,50.9167,-.5,0.0,1.0,0.0
Wakefield district ,4601660683,7019040,53.6667,-1.5,1.0,0.0,1.0
Warham ,4601660685,7029247,52.938271,0.898657,1.0,0.0,1.0
Yorkshire ,4601720032,7008171,53.93063,-1.207885,1.0,0.0,1.0
Barbados ,5031000000,7004770,13.1667,-59.5333,1.0,1.0,0.0
Canada ,5060000000,7005685,60,-96,1.0,1.0,0.0
Aurora ,5060000107,7013001,44,-79.5,1.0,0.0,1.0
Calgary ,5060060010,7013012,51.0833,-114.0833,0.0,1.0,0.0
Churchill ,5060060152,1013877,58.7667,-94.1667,0.0,1.0,0.0
Halifax ,5060210011,7013046,44.6333,-63.5833,0.0,1.0,0.0
Holman ,5060210104,1014378,70.7167,-117.7167,0.0,1.0,0.0
Macklin ,5060360004,1016009,52.3333,-109.9667,1.0,0.0,1.0
Montreal ,5060360191,7013051,45.5,-73.6,1.0,1.0,0.0
Northwest Territories ,5060390002,1000296,65,-118,1.0,0.0,1.0
Nova Scotia ,5060390003,7005802,45,-63,1.0,2.0,0.0
Territory of Nunavut ,5060390004,7024197,70,-90,1.0,0.0,1.0
Napanee ,5060390016,1014951,44.2,-77.0333,1.0,0.0,1.0
Ontario ,5060420000,7013154,50,-86,1.0,1.0,0.0
Ottawa ,5060420050,7013088,45.4167,-75.7167,1.0,1.0,0.0
Qu¨¦bec province ,5060480000,7005804,54,-72,1.0,1.0,0.0
Qu¨¦bec ,5060480003,7013095,46.8333,-71.25,1.0,0.0,1.0
Saint John's ,5060540140,7012999,47.55,-52.6667,1.0,0.0,1.0
Sidney ,5060540316,1013751,48.65,-123.4167,0.0,1.0,0.0
Stewiacke ,5060540423,1014515,45.15,-63.3667,1.0,0.0,1.0
Toronto ,5060570071,7013284,43.7,-79.4167,5.0,3.0,1.0
Vancouver ,5060630012,7013135,49.2167,-123.1,0.0,2.0,0.0
Victoria ,5060630039,7013136,48.4167,-123.3667,2.0,1.0,1.0
Westmount ,5060660082,1015814,45.5,-73.6,1.0,0.0,1.0
Havana ,5063330004,7006453,23.1167,-82.35,2.0,2.0,0.0
Yaguajay ,5063720000,1016450,22.3333,79.2667,1.0,0.0,1.0
Puerto Cort¨¦z ,5211450005,1016821,15.8333,-87.9167,1.0,0.0,1.0
Brown's Town ,5270030006,1016862,18.4667,-77.3667,0.0,1.0,0.0
Kingston ,5270300000,1016870,17.9667,-76.8,0.0,1.0,0.0
Saint Mary ,5270540015,7018569,37.71521,-76.694038,1.0,0.0,1.0
Chiapas ,5361060001,7005580,16.5,-92.5,0.0,1.0,0.0
Mexico City ,5361060135,7007227,19.434167,-99.138611,2.0,6.0,0.0
Guanajuato ,5361180040,1017522,21.016667,-101.25,0.0,1.0,0.0
Jalisco ,5361270000,7005586,20.3333,-103.6667,1.0,0.0,1.0
Granada ,5391180001,7005983,11.9667,-85.9833,1.0,1.0,0.0
United States ,5600000000,7012149,38,-98,2.0,2.0,0.0
Arkansas ,5600000004,7016172,35,-93,1.0,0.0,1.0
Alameda ,5600000956,7015159,37.75,-122.2333,1.0,0.0,1.0
Albany ,5600001030,7013266,42.65,-73.75,1.0,0.0,1.0
Alhambra ,5600001390,2009929,34.0833,-118.1167,0.0,1.0,0.0
Altadena ,5600001998,2009950,34.1833,-118.1167,0.0,1.0,0.0
Altmar ,5600002068,2067784,43.5,-76,1.0,0.0,1.0
Amherst ,5600002382,7013296,42.3667,-72.5167,0.0,1.0,0.0
Appleton ,5600003201,7013311,44.25,-88.4,1.0,0.0,1.0
Ardwick ,5600003551,2046016,38.9333,-76.8667,1.0,0.0,1.0
Ashby ,5600004190,2049329,42.6667,-71.8167,0.0,1.0,0.0
Aspen ,5600004447,7013327,39.1833,-106.8167,0.0,1.0,0.0
Atlanta ,5600004625,7013331,33.7333,-84.3833,1.0,0.0,1.0
Auburn ,5600004790,2061920,40.3833,-95.8333,0.0,1.0,0.0
Allegheny City ,5600005392,7029465,40.448977,-79.982372,1.0,0.0,1.0
Baltimore ,5600030670,7013352,39.2833,-76.6,2.0,1.0,1.0
Bangor ,5600030756,7013355,44.8,-68.7667,1.0,1.0,0.0
Barry ,5600031358,7016220,39.6833,-91.0333,1.0,0.0,1.0
Battersea ,5600031708,2151554,37.2167,-77.4167,0.0,1.0,0.0
Bellingham ,5600033421,7013375,48.75,-122.4833,1.0,1.0,0.0
Bennington ,5600033950,7013382,42.8667,-73.1833,0.0,1.0,0.0
Berkeley ,5600034194,7013386,37.8667,-122.2667,1.0,3.0,0.0
Biddeford ,5600034985,2044461,43.4833,-70.45,0.0,1.0,0.0
Binghamton ,5600035432,7013424,42.0833,-75.9167,1.0,0.0,1.0
Bismarck ,5600035680,7013429,46.8,-100.7833,1.0,0.0,1.0
Boston ,5600037778,7013445,42.35,-71.05,18.0,12.0,1.0
Boulder ,5600037871,7013446,40,-105.2667,0.0,1.0,0.0
Braceville ,5600038332,2078546,41.2167,-80.95,1.0,0.0,1.0
Brecksville ,5600038854,2078564,41.3167,-81.6167,1.0,0.0,1.0
Brewster ,5600039059,2068185,41.3833,-73.6167,0.0,1.0,0.0
Bronxville ,5600039933,7013456,40.9333,-73.8167,0.0,1.0,0.0
Brookline ,5600040061,7013458,42.3167,-71.1167,0.0,1.0,0.0
Brooklyn ,5600040067,2068222,42.3333,-75.1667,1.0,1.0,0.0
Brooklyn ,5600040071,2016663,41.7833,-71.95,1.0,0.0,1.0
Bucksport ,5600041205,2044527,44.5667,-68.7833,1.0,0.0,1.0
Buffalo ,5600041359,7013463,42.8833,-78.8667,3.0,0.0,1.0
Buffalo ,5600041384,2036121,37.7,-95.6833,1.0,0.0,1.0
Burlingame ,5600041890,7013465,37.5833,-122.35,0.0,1.0,0.0
Burlington ,5600041895,7013484,44.4667,-73.2,1.0,0.0,1.0
Brooklyn ,5600042617,7015822,40.6833,-73.9667,2.0,1.0,1.0
Bronx ,5600042618,7022658,40.85,-73.8667,2.0,1.0,1.0
California ,5600060000,7007157,37,-119,0.0,2.0,0.0
Connecticut ,5600060002,7007159,41.8333,-72.8333,0.0,1.0,0.0
Cambridge ,5600060615,7013527,42.3667,-71.1,1.0,0.0,1.0
Camden ,5600060654,7013531,39.9167,-75.1167,1.0,0.0,1.0
Cape Porpoise ,5600061623,2044575,43.3667,-70.4333,0.0,1.0,0.0
Carmel ,5600062004,2068351,41.4167,-73.6667,1.0,0.0,1.0
Carmel ,5600062016,7013551,36.55,-121.9167,0.0,3.0,0.0
Carson City ,5600062384,7013948,39.15,-119.75,0.0,1.0,0.0
Carteret ,5600062436,2064297,40.5667,-74.2167,1.0,0.0,1.0
Castleton ,5600062880,2109511,43.6,-73.1667,1.0,0.0,1.0
Cathedral City ,5600062997,2010633,33.7667,-116.45,0.0,1.0,0.0
Catskill ,5600063064,7013559,42.2167,-73.85,0.0,1.0,0.0
Cedarville ,5600063669,2026916,42.3667,-89.6167,1.0,0.0,1.0
Charleston ,5600064758,7013580,39.4833,-88.1667,1.0,0.0,1.0
Charleston ,5600064769,7013583,38.3333,-81.6167,1.0,0.0,1.0
Charleston ,5600064778,7013582,32.7667,-79.9167,2.0,2.0,0.0
Charlevoix ,5600064814,2051503,45.3167,-85.25,1.0,0.0,1.0
Chatham ,5600064972,2064339,40.7333,-74.3833,0.0,1.0,0.0
Chelsea ,5600065100,7015012,42.3833,-71.0333,1.0,0.0,1.0
Chicago ,5600065682,7013596,41.85,-87.65,14.0,6.0,1.0
Cincinnati ,5600066306,7013604,39.15,-84.45,4.0,1.0,1.0
Cleveland ,5600067250,7013608,41.4833,-81.6833,2.0,1.0,1.0
Colorado Springs ,5600068959,7013637,38.8333,-104.8167,1.0,0.0,1.0
Columbus ,5600069081,7013643,32.45,-84.9833,1.0,0.0,1.0
Concord ,5600069326,7013646,42.45,-71.3333,2.0,0.0,1.0
Cornish City ,5600070406,2063340,43.4667,-72.35,0.0,1.0,0.0
Covington ,5600071284,2079133,40.1167,-84.35,1.0,0.0,1.0
Cragsmoor ,5600071549,7013660,41.6667,-74.3833,0.0,1.0,0.0
Cresskill ,5600071965,2064493,40.9333,-73.95,0.0,1.0,0.0
Cape Cod ,5600073390,7013542,41.8333,-70,0.0,1.0,0.0
Delaware ,5600090000,7007239,39,-75.6667,0.0,1.0,0.0
Dallas ,5600090201,7013503,32.7833,-96.8,0.0,1.0,0.0
Davenport ,5600090685,7013507,41.5167,-90.5667,0.0,1.0,0.0
Dayton ,5600090980,7013511,39.75,-84.1833,1.0,0.0,1.0
Dedham ,5600091226,7013518,42.2333,-71.1667,1.0,0.0,1.0
Des Moines ,5600092306,7013546,41.6,-93.6,1.0,0.0,1.0
Detroit ,5600092349,7013547,42.3167,-83.0333,2.0,0.0,1.0
Dover ,5600093882,7013613,43.1833,-70.8667,1.0,0.0,1.0
East Greenwich ,5600120618,7013672,41.65,-71.45,0.0,1.0,0.0
East Hampton ,5600120640,7013673,40.95,-72.1833,0.0,2.0,0.0
Elmira ,5600123233,7014109,42.0833,-76.8,1.0,0.0,1.0
