city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Romania ,4511000000,1000091,46,25,3.0,0.0,1.0
Arge_ ,4511000003,7002693,45,24.8333,0.0,1.0,0.0
Aiud ,4511000010,1050002,46.3167,23.7167,2.0,0.0,1.0
Arad ,4511000018,7003941,46.1667,21.3167,2.0,0.0,1.0
Br_ila county ,4511030004,1000350,45.0833,27.6667,1.0,0.0,1.0
Buz_u county ,4511030007,1000353,45.4167,26.75,1.0,0.0,1.0
Bac_u ,4511030009,7004053,46.55,26.9667,3.0,0.0,1.0
Baia Mare ,4511030011,7002766,47.65,23.6,1.0,1.0,0.0
Baia Sprie ,4511030012,1050021,47.6667,23.7,1.0,0.0,1.0
B_rlad ,4511030031,1050012,46.2333,27.6667,1.0,0.0,1.0
Br_ila ,4511030043,7004038,45.2833,27.9667,4.0,0.0,1.0
Bra_ov ,4511030044,7004272,45.65,25.5833,4.0,2.0,1.0
Bucharest ,4511030048,7001804,44.4333,26.1,11.0,28.0,0.0
Cluj county ,4511060002,7004278,46.75,23.5833,1.0,0.0,1.0
Caracal ,4511060011,1050066,44.1167,24.3,1.0,0.0,1.0
Casimcea ,4511060014,1050069,44.75,28.3833,1.0,0.0,1.0
C_mpulung ,4511060026,7004130,45.2667,25.05,1.0,0.0,1.0
Cluj-Napoca ,4511060033,7003934,46.7833,23.6167,1.0,2.0,0.0
Constan_a ,4511060042,7004050,44.2,28.6667,0.0,1.0,0.0
Craiova ,4511060055,7003954,44.3,23.7833,4.0,0.0,1.0
Deva ,4511090009,7004125,45.8833,22.9167,1.0,0.0,1.0
F_lticeni ,4511150003,1050125,47.45,26.3333,1.0,0.0,1.0
Gala_i ,4511180004,1050135,45.45,28.0333,1.0,0.0,1.0
Hu_i ,4511210013,1050154,46.6667,28.0833,1.0,0.0,1.0
Ia_i ,4511240002,7004033,47.15,27.6333,1.0,2.0,0.0
Lugoj ,4511330007,1050174,45.6833,21.9,1.0,0.0,1.0
Medgidia ,4511360014,1050184,44.25,28.2667,1.0,0.0,1.0
Moine_ti ,4511360025,1050193,46.45,26.5167,1.0,0.0,1.0
Oradea ,4511420007,7009161,47.05,21.9167,3.0,0.0,1.0
Oravi_a ,4511420009,1050214,45.0333,21.7167,1.0,0.0,1.0
Piatra-Neam_ ,4511450009,1050228,46.9333,26.3667,1.0,1.0,0.0
Pite_ti ,4511450014,7004132,44.85,24.85,1.0,0.0,1.0
R_d_u_i ,4511510001,1050247,47.8167,25.9667,1.0,0.0,1.0
R_mnicu-S_rat ,4511510010,1050244,45.4,27.1,1.0,0.0,1.0
Sibiu ,4511540023,7004269,45.7667,24.15,3.0,2.0,1.0
Tecuci ,4511570010,1050306,45.8333,27.45,1.0,0.0,1.0
Timi_oara ,4511570012,7003943,45.75,21.25,1.0,0.0,1.0
Transylvania ,4511570030,7002702,46.353125,23.353641,1.0,0.0,1.0
Tulcea ,4511570033,7004043,45.1667,28.8333,1.0,0.0,1.0
Spain ,4540000000,1000095,40,-4,5.0,9.0,0.0
Aragon ,4540000002,7002759,41.5,-.5,2.0,0.0,1.0
A Coru_a ,4540000007,7007904,43.366667,-8.383333,1.0,0.0,1.0
Albacete ,4540000028,7007125,38.983333,-1.85,1.0,0.0,1.0
Alcal¨¢ de Henares ,4540000042,7007139,40.483333,-3.366667,1.0,0.0,1.0
Alcal¨¢ la Real ,4540000043,1061717,37.466667,-3.933333,1.0,0.0,1.0
Alcoy ,4540000060,7007150,38.7,-.466667,1.0,0.0,1.0
Alicante ,4540000084,7007259,38.35,-.483333,2.0,3.0,0.0
Almad¨¦n ,4540000087,1061745,38.766667,-4.833333,1.0,0.0,1.0
Almer¨ªa ,4540000100,7007262,36.833333,-2.45,1.0,0.0,1.0
Antequera ,4540000121,7007265,37.016667,-4.55,2.0,1.0,1.0
Aranjuez ,4540000130,7007284,40.033333,-3.6,0.0,2.0,0.0
Arenas de San Pedro ,4540000135,1061773,40.2,-5.083333,0.0,1.0,0.0
Ariza ,4540000145,7024641,41.316667,-2.05,1.0,0.0,1.0
_vila ,4540000171,7007090,40.65,-4.7,2.0,0.0,1.0
Avil¨¦s ,4540000172,7007349,43.556944,-5.924722,1.0,0.0,1.0
Azcoitia ,4540000176,4001023,43.177719,-2.310181,1.0,0.0,1.0
Azpeitia ,4540000178,1061796,43.18143,-2.263527,1.0,0.0,1.0
Barcelona ,4540030022,7007426,41.398371,2.1741,36.0,43.0,0.0
Barrax ,4540030026,1061818,39.05,-2.2,1.0,0.0,1.0
Bilbao ,4540030066,7007483,43.260919,-2.938764,3.0,0.0,1.0
Bujalance ,4540030099,7007509,37.9,-4.366667,0.0,1.0,0.0
Burgos ,4540030104,7007510,42.35,-3.7,5.0,1.0,1.0
Cantabria ,4540060001,7002760,43.135935,-4.000645,1.0,0.0,1.0
Catalonia ,4540060004,7030216,41.6667,1.5,1.0,0.0,1.0
Navarre ,4540060007,7002790,42.6667,-1.5,1.0,0.0,1.0
Cabra ,4540060011,7007570,37.466667,-4.45,1.0,0.0,1.0
Cabrera de Matar¨® ,4540060012,1061875,41.526161,2.393575,0.0,1.0,0.0
C¨¢diz ,4540060016,7007512,36.533611,-6.299444,7.0,5.0,1.0
Calanda ,4540060020,1061881,40.933333,-.233333,1.0,0.0,1.0
Camarena ,4540060031,4002123,40.083333,-4.116667,1.0,0.0,1.0
Caravaca ,4540060059,7007582,38.1,-1.85,1.0,0.0,1.0
Castell¨®n de la Plana ,4540060095,7007600,39.983333,-.033333,1.0,1.0,0.0
Cazorla ,4540060114,1061937,37.916667,-3,1.0,0.0,1.0
Cervera ,4540060124,1061943,41.672663,1.271554,1.0,0.0,1.0
Ceuta ,4540060128,7001160,35.890278,-5.3075,1.0,0.0,1.0
Ciempozuelos ,4540060139,1061953,40.166667,-3.616667,1.0,0.0,1.0
Cocentaina ,4540060152,1061963,38.75,-.433333,1.0,0.0,1.0
Colmenar de Oreja ,4540060161,7007635,40.1,-3.383333,1.0,0.0,1.0
Consuegra ,4540060165,1061970,39.466667,-3.6,2.0,0.0,1.0
Cordova ,4540060167,7007513,37.883333,-4.766667,10.0,5.0,1.0
Cuenca ,4540060181,7007638,40.066667,-2.133333,3.0,3.0,0.0
Elche ,4540120017,7007663,38.25,-.7,2.0,0.0,1.0
Elvillar ,4540120033,4003615,43.516667,-5.35,0.0,1.0,0.0
Enguera ,4540120035,1062012,38.983333,-.683333,1.0,0.0,1.0
Felanitx ,4540150003,7007680,39.466667,3.133333,1.0,0.0,1.0
Figueras ,4540150006,1062024,42.266667,2.966667,1.0,1.0,0.0
Fuente de Cantos ,4540150019,1062032,38.25,-6.3,1.0,0.0,1.0
Fuendetodos ,4540150027,7030444,41.35,-.95,1.0,0.0,1.0
Galicia ,4540180000,7002786,42.75,-8,1.0,0.0,1.0
Gerona ,4540180017,7007697,41.982548,2.822449,5.0,1.0,1.0
Granada ,4540180026,7007703,37.183333,-3.6,7.0,11.0,0.0
Granollers ,4540180030,1062055,41.607816,2.289721,1.0,0.0,1.0
Guadalajara ,4540180034,7007704,40.633333,-3.166667,2.0,0.0,1.0
Guip¨²zcoa ,4540180052,7007780,43.166667,-2.166667,1.0,0.0,1.0
Herv¨¢s ,4540210006,1062072,40.266667,-5.85,1.0,0.0,1.0
Huelva ,4540210019,7007784,37.258333,-6.950833,0.0,1.0,0.0
Huesca ,4540210021,7007785,42.13868,-.409411,1.0,2.0,0.0
Ibiza ,4540240001,7007786,38.9,1.433333,0.0,2.0,0.0
J¨¢tiva ,4540270007,7007823,38.983333,-.516667,1.0,0.0,1.0
Jerez de la Frontera ,4540270009,7007901,36.683333,-6.133333,1.0,1.0,0.0
La Rioja ,4540330000,7002789,42.25,-2.5,1.0,0.0,1.0
La Cuesta ,4540330017,4005957,43.55,-5.733333,1.0,0.0,1.0
Las Palmas de Gran Canaria ,4540330064,7010417,28.1,-15.416667,1.0,0.0,1.0
Le¨®n ,4540330075,7009120,42.6,-5.566667,1.0,1.0,0.0
L¨¦rida ,4540330079,7007789,41.616737,.622183,2.0,0.0,1.0
Llerena ,4540330090,7007926,38.233333,-6.016667,2.0,0.0,1.0
Logro_o ,4540330095,7007928,42.466667,-2.45,1.0,0.0,1.0
Lucena ,4540330112,1062186,37.4,-4.483333,2.0,0.0,1.0
Madrid ,4540360003,7010413,40.4,-3.683333,56.0,140.0,0.0
M¨¢laga ,4540360011,7007942,36.716667,-4.416667,4.0,3.0,1.0
Marbella ,4540360027,1062213,36.516667,-4.883333,0.0,1.0,0.0
Matar¨® ,4540360038,1062221,41.542113,2.444503,3.0,0.0,1.0
Medina de R¨ªoseco ,4540360044,7008034,41.883333,-5.033333,1.0,3.0,0.0
Medina-Sidonia ,4540360045,1062225,36.45,-5.916667,1.0,0.0,1.0
Monforte de Lemos ,4540360074,1062247,42.516667,-7.5,0.0,1.0,0.0
Montoro ,4540360096,1062262,38.016667,-4.383333,1.0,0.0,1.0
Murcia ,4540360123,7008128,37.983333,-1.116667,2.0,2.0,0.0
Mascaraque ,4540360127,7029509,39.716667,-3.816667,1.0,0.0,1.0
Mallorca ,4540360131,7007959,39.5,3,1.0,1.0,0.0
Nava del Rey ,4540390004,1062288,41.333333,-5.083333,2.0,0.0,1.0
Navalcarnero ,4540390007,1062290,40.3,-4,1.0,0.0,1.0
Olot ,4540420010,1062307,42.181691,2.48476,1.0,0.0,1.0
Onteniente ,4540420015,1062310,38.816667,-.616667,1.0,0.0,1.0
Orgaz ,4540420021,1062314,39.65,-3.9,0.0,1.0,0.0
Ourense ,4540420031,7008217,42.333333,-7.85,1.0,1.0,0.0
Oviedo ,4540420032,7008910,43.366667,-5.833333,4.0,1.0,1.0
Palencia ,4540450008,7008231,41.0167,-4.5333,1.0,0.0,1.0
Palma de Mallorca ,4540450011,7008232,39.566667,2.65,2.0,4.0,0.0
Pamplona ,4540450012,7008233,42.816667,-1.633333,0.0,1.0,0.0
Paredes de Nava ,4540450017,7008359,42.15,-4.683333,1.0,0.0,1.0
Pastrana ,4540450019,7008360,40.416667,-2.916667,1.0,0.0,1.0
Plasencia ,4540450048,7008398,40.033333,-6.083333,0.0,1.0,0.0
Pontevedra ,4540450059,7008401,42.433333,-8.633333,1.0,0.0,1.0
Priego ,4540450074,7008426,40.45,-2.3,1.0,0.0,1.0
Priego de C¨®rdoba ,4540450075,7008427,37.433333,-4.183333,1.0,0.0,1.0
Quintanar de la Orden ,4540480003,1062391,39.566667,-3.05,1.0,0.0,1.0
Reus ,4540510014,1062401,41.15,1.116667,1.0,1.0,0.0
Ribadesella ,4540510020,1062408,43.466667,-5.066667,1.0,0.0,1.0
Ronda ,4540510038,7010440,36.733333,-5.166667,1.0,0.0,1.0
Sabadell ,4540540001,1062424,41.54329,2.109423,2.0,0.0,1.0
Salamanca ,4540540011,7008561,40.966667,-5.65,3.0,3.0,0.0
San Fel¨ªu de Llobregat ,4540540032,1062446,41.382976,2.045788,0.0,1.0,0.0
San Gin¨¦s de Vilasar ,4540540035,1062449,41.517238,2.359315,1.0,0.0,1.0
San Ildefonso o La Granja ,4540540037,7007905,40.9,-4,1.0,0.0,1.0
San Lorenzo de El Escorial ,4540540046,7007653,40.583333,-4.116667,0.0,1.0,0.0
Sanl¨²car de Barrameda ,4540540049,7008617,36.783333,-6.35,1.0,0.0,1.0
San Sebasti¨¢n ,4540540068,7008610,43.316667,-1.983333,0.0,1.0,0.0
Santander ,4540540096,7008639,43.4667,-4.15,4.0,0.0,1.0
Santiago de Compostela ,4540540101,7008643,42.883333,-8.55,1.0,1.0,0.0
Santo Domingo de la Calzada ,4540540107,7007575,42.440151,-2.953648,0.0,1.0,0.0
Segorbe ,4540540121,1062503,39.85,-.483333,3.0,1.0,1.0
Segovia ,4540540122,7008661,40.95,-4.116667,0.0,1.0,0.0
Seville ,4540540133,7008676,37.377222,-5.986944,21.0,30.0,0.0
Sitges ,4540540140,4010488,41.237045,1.807316,1.0,1.0,0.0
Sobrado ,4540540142,4010554,43.316667,-6.533333,1.0,0.0,1.0
Soria ,4540540150,7008702,41.766667,-2.466667,0.0,1.0,0.0
Sotillo de la Ribera ,4540540155,4010627,41.783333,-3.816667,1.0,0.0,1.0
Sevilla province ,4540540162,7002841,37.4167,-5.8333,1.0,0.0,1.0
Soria province ,4540540166,7002842,41.7667,-2.4667,1.0,0.0,1.0
Tarazona ,4540570009,7008713,41.9,-1.733333,1.0,0.0,1.0
Tarragona ,4540570013,7008715,41.116667,1.25,3.0,0.0,1.0
Toledo ,4540570030,7008719,39.866667,-4.016667,8.0,13.0,0.0
Torreblanca ,4540570041,1062558,40.2333,-.1,1.0,0.0,1.0
Trigueros ,4540570067,1062578,37.383333,-6.833333,0.0,1.0,0.0
Tudela ,4540570071,7008754,42.083333,-1.6,1.0,0.0,1.0
Utiel ,4540600009,1062588,39.566667,-1.2,1.0,0.0,1.0
Valencia ,4540630009,7008769,39.466667,-.366667,28.0,22.0,1.0
Valladolid ,4540630012,7008771,41.65,-4.716667,1.0,2.0,0.0
Valls ,4540630020,7008779,41.286117,1.249929,1.0,0.0,1.0
Viana ,4540630037,4011756,41.533333,-2.45,0.0,1.0,0.0
Vich ,4540630039,7008786,41.929335,2.255497,1.0,0.0,1.0
Vigo ,4540630042,7008787,42.233333,-8.716667,1.0,0.0,1.0
Vilanova de la Roca ,4540630046,1062623,41.553355,2.285829,0.0,1.0,0.0
Villada ,4540630054,1062630,42.25,-4.966667,1.0,0.0,1.0
Villarreal ,4540630085,1062649,39.9333,-.1,1.0,0.0,1.0
Villaviciosa de Od¨®n ,4540630094,4011847,40.366667,-3.9,0.0,1.0,0.0
Valladolid province ,4540630105,7002848,41.583333,-4.666667,1.0,0.0,1.0
Yecla ,4540720000,1062662,38.616667,-1.116667,1.0,0.0,1.0
Zamora ,4540750004,7008812,41.5,-5.75,2.0,0.0,1.0
Zaragoza ,4540750005,7008813,41.633333,-.883333,6.0,4.0,1.0
Fuente Vaqueros ,4540750012,7030105,37.216667,-3.783333,1.0,0.0,1.0
Alfacar ,4540750013,7030106,37.233333,-3.566667,0.0,1.0,0.0
Switzerland ,4542000000,7011731,47,8,13.0,7.0,1.0
Aarau ,4542000005,7007266,47.4,8.0667,2.0,1.0,1.0
Aigle ,4542000017,1063884,46.3333,6.9667,1.0,1.0,0.0
Airolo ,4542000018,7007244,46.5333,8.6167,1.0,0.0,1.0
Altst_tten ,4542000027,7007307,47.3833,9.5333,1.0,0.0,1.0
Amriswill ,4542000030,1063894,47.55,9.3,1.0,0.0,1.0
Andelfingen ,4542000034,1063898,47.6,8.6833,1.0,0.0,1.0
Andermatt ,4542000035,7007310,46.6333,8.6,1.0,0.0,1.0
Appenzell ,4542000036,7007311,47.3333,9.4167,1.0,0.0,1.0
Arbedo ,4542000039,1063903,46.2167,9.05,1.0,0.0,1.0
Ascona ,4542000047,7007312,46.15,8.7833,0.0,2.0,0.0
Aurigeno ,4542000052,4000971,46.2333,8.7,1.0,1.0,0.0
Auvernier ,4542000055,6000514,46.9833,6.8833,2.0,0.0,1.0
Baar ,4542030003,1063920,47.2,8.5333,1.0,0.0,1.0
Baden ,4542030004,7007314,47.4667,8.3167,2.0,1.0,1.0
Ballaigues ,4542030009,4001164,46.75,6.4167,0.0,1.0,0.0
Basel ,4542030012,7007269,47.55,7.6,44.0,33.0,1.0
Bellinzona ,4542030023,7007318,46.2,9.0333,1.0,1.0,0.0
Bern ,4542030027,7007557,46.95,7.4333,26.0,31.0,0.0
Berom¨¹nster ,4542030028,7007319,47.2167,8.2,0.0,1.0,0.0
Biel ,4542030032,7007320,47.15,7.2667,2.0,0.0,1.0
Brig ,4542030055,7007325,46.3167,8,1.0,1.0,0.0
Brugg ,4542030059,7007327,47.4833,8.2167,1.0,0.0,1.0
Bulle ,4542030068,7007330,46.6167,7.0667,2.0,0.0,1.0
Buochs ,4542030069,1063971,46.9667,8.4333,1.0,1.0,0.0
Burgdorf ,4542030071,7007331,47.05,7.6333,4.0,0.0,1.0
B¨¹rglen ,4542030072,1138707,47.55,9.15,1.0,0.0,1.0
B¨¹rglen ,4542030073,7007332,46.8833,8.6667,1.0,0.0,1.0
Bissone ,4542030074,7030487,45.95,8.966,1.0,0.0,1.0
Borgonovo ,4542030077,7032942,46.35,9.61,1.0,0.0,1.0
Carouge ,4542060005,7007333,46.2,6.15,2.0,0.0,1.0
Ch_tel-Saint-Denis ,4542060017,1063982,46.5333,6.9167,1.0,0.0,1.0
Chexbres ,4542060020,7007335,46.6,6.7833,0.0,1.0,0.0
Chiasso ,4542060022,1063991,45.85,9.0333,2.0,1.0,1.0
Chur ,4542060025,7007276,46.8667,9.5333,1.0,2.0,0.0
Coldrerio ,4542060029,4002771,45.854382,8.98757,1.0,0.0,1.0
Colombier ,4542060032,1063997,46.9667,6.8833,0.0,1.0,0.0
Cully ,4542060049,1064008,46.4833,6.75,0.0,1.0,0.0
Davos ,4542090003,7007342,46.8,9.8333,0.0,3.0,0.0
Dornach ,4542090016,7007347,47.4833,7.6167,0.0,1.0,0.0
Eglisau ,4542120004,1064028,47.5833,8.5333,1.0,0.0,1.0
Einsiedeln ,4542120006,7007350,47.1167,8.75,1.0,1.0,0.0
Engelberg ,4542120010,7012442,46.8167,8.4167,1.0,0.0,1.0
Feldbrunnen ,4542150002,4003863,47.21056,7.5369,1.0,1.0,0.0
Flims ,4542150012,1064056,46.85,9.2833,0.0,1.0,0.0
Fl¨¹elen ,4542150013,7007356,46.9,8.6333,0.0,1.0,0.0
Frauenkirch ,4542150017,4004065,46.7833,9.8,0.0,1.0,0.0
Fribourg ,4542150019,7007278,46.8333,7.1667,6.0,6.0,0.0
Glarus canton ,4542180001,7003747,47.05,9.0667,1.0,0.0,1.0
Graub¨¹nden ,4542180002,7003748,46.75,9.5,2.0,0.0,1.0
Gais ,4542180004,1064068,47.3667,9.45,1.0,0.0,1.0
Gandria ,4542180006,1064070,46.0167,9,0.0,1.0,0.0
Geneva ,4542180010,7007279,46.2167,6.15,49.0,41.0,1.0
Heiden ,4542210003,1064102,47.45,9.5333,0.0,1.0,0.0
Herisau ,4542210007,1064104,47.3833,9.2833,1.0,1.0,0.0
Horgen ,4542210017,1064111,47.2667,8.6,2.0,2.0,0.0
Horw ,4542210018,1064112,47.0333,8.3,1.0,0.0,1.0
Interlaken ,4542240007,7007377,46.7,7.8667,0.0,1.0,0.0
Intragna ,4542240008,1064124,46.1833,8.7,1.0,0.0,1.0
Jura ,4542270000,7003749,47.3333,7.25,1.0,0.0,1.0
Kilchberg ,4542300009,7007382,47.3167,8.55,1.0,1.0,0.0
Kloten ,4542300015,1064146,47.45,8.5833,1.0,0.0,1.0
K_niz ,4542300017,1064130,46.9333,7.4167,1.0,0.0,1.0
Konolfingen ,4542300018,1064148,46.9,7.6333,1.0,0.0,1.0
K¨¹ssnacht am Rigi ,4542300023,1064133,47.0833,8.4333,1.0,0.0,1.0
La Chaux-de-Fonds ,4542330002,7007387,47.1,6.8333,6.0,1.0,1.0
Lachen ,4542330003,7007388,47.2,8.85,1.0,0.0,1.0
Lancy ,4542330004,7007389,46.2,6.1333,1.0,0.0,1.0
Langenthal ,4542330008,7007391,47.2167,7.8,1.0,0.0,1.0
Langnau ,4542330009,1064167,46.95,7.7833,1.0,0.0,1.0
La Sarraz ,4542330015,7007392,46.6667,6.5167,1.0,0.0,1.0
La Tour-de-Peilz ,4542330017,7007393,46.45,6.8667,0.0,1.0,0.0
Laufen ,4542330021,1064171,47.4333,7.5167,0.0,1.0,0.0
Lausanne ,4542330024,7007299,46.5333,6.65,12.0,17.0,0.0
Le Ch_ble ,4542330029,7007397,46.0833,7.2167,2.0,1.0,1.0
Le Locle ,4542330032,1064180,47.0667,6.75,4.0,0.0,1.0
Ligornetto ,4542330051,4006381,45.8667,8.95,1.0,1.0,0.0
Locarno ,4542330055,7007288,46.1667,8.8,2.0,3.0,0.0
Loco ,4542330056,4006514,46.2167,8.6833,1.0,0.0,1.0
Lugano ,4542330061,7007289,46.0167,8.95,15.0,10.0,1.0
L¨¹tzelfl¨¹h ,4542330065,1064153,47.0167,7.7,0.0,1.0,0.0
Luzern ,4542330066,7007280,47.05,8.2833,13.0,15.0,0.0
Marbach ,4542360007,7007408,46.8667,7.9167,1.0,0.0,1.0
Melide ,4542360019,1064231,45.95,8.95,4.0,0.0,1.0
Mendrisio ,4542360022,7007290,45.8833,8.9833,0.0,3.0,0.0
Meride ,4542360024,4007124,45.9,8.95,0.0,1.0,0.0
Minusio ,4542360029,4007243,46.176479,8.81306,0.0,2.0,0.0
Montreux ,4542360039,7007411,46.45,6.9167,2.0,3.0,0.0
Morcote ,4542360040,7007413,45.9167,8.9167,3.0,1.0,1.0
Morges ,4542360042,7007414,46.5167,6.5,6.0,2.0,1.0
Minnodunum ,4542360046,7007415,46.6833,6.8,2.0,0.0,1.0
M¨¹nchenbuchsee ,4542360050,1064212,47.0333,7.4667,1.0,0.0,1.0
Muralto ,4542360056,7007291,46.172771,8.80094,1.0,1.0,0.0
Muri ,4542360060,1138710,47.2667,8.35,1.0,0.0,1.0
Neuch_tel canton ,4542390000,7003751,47,6.9167,1.0,0.0,1.0
Neuchatel ,4542390008,7007292,46.9833,6.9167,5.0,3.0,1.0
Olten ,4542420017,7007436,47.3667,7.9167,2.0,1.0,1.0
Orbe ,4542420021,7007438,46.75,6.5333,2.0,0.0,1.0
Payerne ,4542450004,7007441,46.8167,6.95,1.0,0.0,1.0
Pontresina ,4542450016,1064302,46.5,9.9,0.0,1.0,0.0
Porrentruy ,4542450017,7007445,47.4167,7.1,1.0,0.0,1.0
Rafz ,4542510000,1064314,47.6167,8.5333,1.0,0.0,1.0
Rapperswil ,4542510003,4009110,47.0667,7.4333,1.0,1.0,0.0
Raron ,4542510005,1064317,46.3167,7.8,0.0,1.0,0.0
Reinach ,4542510013,7007449,47.493301,7.59092,1.0,0.0,1.0
Riehen ,4542510024,7007274,47.5833,7.65,0.0,3.0,0.0
Rolle ,4542510029,1064333,46.4667,6.35,1.0,0.0,1.0
Solothurn canton ,4542540003,7003758,47.4167,7.5833,1.0,0.0,1.0
Saanen ,4542540004,1064348,46.5,7.2667,1.0,0.0,1.0
Saint-Blaise ,4542540012,1064356,47.0167,6.9833,1.0,0.0,1.0
Saint-Imier ,4542540016,1064359,47.15,7,2.0,0.0,1.0
Saint-Maurice ,4542540018,7007300,46.2333,7.0167,1.0,0.0,1.0
Sankt Gallen ,4542540031,7007460,47.4167,9.3833,5.0,7.0,0.0
Saint Moritz ,4542540034,7007461,46.5,9.8333,1.0,1.0,0.0
Sargans ,4542540039,1064377,47.05,9.4333,1.0,0.0,1.0
Sarnen ,4542540040,7007294,46.9,8.25,0.0,1.0,0.0
Satigny ,4542540041,4010135,46.2167,6.0333,0.0,1.0,0.0
Schaffhausen ,4542540046,7007462,47.7,8.6333,15.0,10.0,1.0
Sch_nenwerd ,4542540054,1064384,47.3833,8.0167,1.0,0.0,1.0
Schwyz ,4542540061,7007465,47.0333,8.65,2.0,2.0,0.0
Seelisberg ,4542540066,4010279,46.9667,8.6,1.0,0.0,1.0
Sierre ,4542540078,7007467,46.3,7.55,0.0,1.0,0.0
Sion ,4542540084,7007470,46.2333,7.35,0.0,1.0,0.0
Solothurn ,4542540089,7007295,47.2167,7.5333,4.0,2.0,1.0
Stans ,4542540102,7007473,46.95,8.3833,2.0,1.0,1.0
Steckborn ,4542540104,7007474,47.666,8.9833,1.0,0.0,1.0
Stein am Rhein ,4542540108,7007478,47.6667,8.85,1.0,0.0,1.0
Stetten ,4542540109,4010780,47.400028,8.30723,0.0,1.0,0.0
Thurgau ,4542570000,7003759,47.5833,9,1.0,0.0,1.0
Ticino ,4542570001,7004723,46.3333,8.75,3.0,3.0,0.0
Tesserete ,4542570010,7007484,46.0667,8.9667,1.0,0.0,1.0
Teufen ,4542570011,1064449,47.3833,9.3833,1.0,1.0,0.0
Th_nex ,4542570015,4011124,46.204744,6.143715,0.0,1.0,0.0
Valais ,4542630000,7003762,46.1667,7.5,0.0,1.0,0.0
Vaud ,4542630001,7003763,46.6667,6.5,1.0,2.0,0.0
Valangin ,4542630002,1064479,47.0167,6.9167,1.0,0.0,1.0
Versoix ,4542630013,7007490,46.2833,6.1667,1.0,0.0,1.0
Vevey ,4542630015,7007491,46.4667,6.85,2.0,1.0,1.0
Villeneuve ,4542630020,7007493,46.4,6.9333,1.0,0.0,1.0
W_denswil ,4542660000,1064503,47.2333,8.6833,2.0,1.0,1.0
Wald ,4542660001,1064506,47.2833,8.9333,1.0,0.0,1.0
Wil ,4542660026,7007497,47.4667,9.05,1.0,0.0,1.0
Wilderswil ,4542660028,4012267,46.6667,7.85,0.0,1.0,0.0
Winterthur ,4542660033,7007301,47.5,8.75,10.0,3.0,1.0
Yverdon ,4542720000,7007500,46.7833,6.6333,1.0,0.0,1.0
Z¨¹rich canton ,4542750001,7003765,47.3833,8.55,1.0,1.0,0.0
Zollikofen ,4542750009,1064548,47,7.4,0.0,1.0,0.0
Zollikon ,4542750010,1064549,47.35,8.5667,1.0,1.0,0.0
Zug ,4542750013,7007544,47.1667,8.5167,3.0,2.0,1.0
Zurich ,4542750015,7007302,47.3833,8.55,62.0,76.0,0.0
Zwingen ,4542750018,4012535,47.4333,7.5167,1.0,1.0,0.0
Slovenia ,4543000000,7006670,46.25,15.1667,3.0,0.0,1.0
Ajdov__ina ,4543000002,1064896,45.9,13.9,1.0,1.0,0.0
Bukovica ,4543030009,7032895,45.9,13.677,1.0,0.0,1.0
_rnomelj ,4543060008,1064871,45.55,15.1667,1.0,0.0,1.0
Ljubljana-Be_igrad district ,4543330004,7015110,46.051239,14.50306,1.0,0.0,1.0
Ljubljana ,4543330015,7012986,46.0667,14.5,6.0,10.0,0.0
Maribor ,4543360005,7012987,46.55,15.6667,0.0,1.0,0.0
Novo Mesto ,4543390004,7012982,45.8,15.1667,1.0,0.0,1.0
Radovljica ,4543510008,1065219,46.3333,14.1667,1.0,1.0,0.0
_kofja Loka ,4543540013,7015448,46.15,14.3167,1.0,0.0,1.0
Zagorje ,4543750003,4012454,46.14694,14.986035,1.0,0.0,1.0
Slovakia ,4544000000,7011765,48.6667,19.5,9.0,0.0,1.0
Bratislava ,4544030006,7006465,48.1667,17.1667,6.0,6.0,0.0
Ko_ice ,4544300004,7011529,48.7333,21.25,4.0,0.0,1.0
Kremnica ,4544300007,7011630,48.7,18.9167,1.0,1.0,0.0
Levo_a ,4544330001,7011691,49.0167,20.5833,1.0,0.0,1.0
Liptovsk_ Mikul¨¢_ ,4544330004,1027340,49.1,19.5833,1.0,1.0,0.0
Makov ,4544360000,1027365,49.3833,18.4167,1.0,0.0,1.0
Malacky ,4544360001,1027366,48.4333,17.0167,1.0,0.0,1.0
Medzilaborce ,4544360005,1027373,49.2833,21.8333,1.0,0.0,1.0
Myjava ,4544360010,1027401,48.75,17.5833,1.0,0.0,1.0
Nitra ,4544390001,7011715,48.3167,18.0667,2.0,0.0,1.0
Pre_ov ,4544450006,7011740,49,21.1667,1.0,0.0,1.0
Rimavsk¨¢ Sobota ,4544510001,7011748,48.4,20,1.0,0.0,1.0
Sabinov ,4544540000,1027511,49.1,21.0833,1.0,0.0,1.0
Spi_sk¨¢ Sobota ,4544540015,4010679,49.0667,20.3333,1.0,0.0,1.0
Sweden ,4546000000,1000097,62,15,10.0,2.0,1.0
_by ,4546000003,1062722,58.6667,16.1667,0.0,1.0,0.0
Arboga ,4546000060,7009766,59.4,15.8333,1.0,0.0,1.0
Arvika ,4546000073,1062782,59.6833,12.6333,0.0,2.0,0.0
Blekinge ,4546030000,7003767,56.3333,15.3333,1.0,0.0,1.0
B_stad ,4546030012,1062792,56.4167,12.8333,0.0,1.0,0.0
